"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000291309",22.055432691647,0.410675047652529,0.262981819666177,1.56161003134677,0.118379884864509,0.317702417275303
"ENSG00000288235",118.045000068956,0.410650021767343,0.385292147935476,1.06581466548889,0.286507430072981,0.533154197906232
"ENSG00000294313",11.155899363684,0.410637359127018,0.361370400937431,1.13633368439082,0.255816938401795,0.499781444646311
"ENSG00000075188",85.0334211585481,0.410415121932689,0.180673437363952,2.2715852862529,0.0231115704143401,0.110990717128481
"ENSG00000067560",3445.51884125739,0.410292220742568,0.129637669167144,3.1649151313695,0.00155128192183864,0.0163935639391361
"ENSG00000279140",10.5359667384938,0.410197350877603,0.380401522706953,1.07832731046559,0.280887713386236,0.528032553367124
"ENSG00000242268",38.7194662151727,0.410187752925046,0.399437739776103,1.02691286295323,0.304461496852346,0.551531948818289
"ENSG00000305264",10.9570366784317,0.410185581233415,0.3468831866678,1.18248908277656,0.237011694811731,0.478285137184129
"ENSG00000255471",120.114876200679,0.41018162413343,0.202319986753296,2.02739052485998,0.0426224901790838,0.166199745853394
"ENSG00000110315",1970.8062337753,0.410179877448808,0.179716937317894,2.28236627871784,0.0224677244823311,0.108959296641038
"ENSG00000198464",200.81832347786,0.410128338500695,0.167793142392109,2.44424970325833,0.0145153761756071,0.0809129336209655
"ENSG00000140264",1509.72437628441,0.410076149690862,0.178600984932907,2.29604640671445,0.0216732281094282,0.106364826114432
"ENSG00000181045",674.225027418863,0.410065516784678,0.166942324712922,2.45633045717936,0.0140364017438953,0.0789668393289842
"ENSG00000229337",117.853321832915,0.410053893485761,0.181221396216445,2.26272339826808,0.0236527455217684,0.112761283983359
"ENSG00000236548",90.0928472704883,0.410030533812981,0.230132357897776,1.78171612874673,0.074795535364441,0.239053781378837
"ENSG00000237604",14.2442647799966,0.409854081500755,0.372790655348823,1.09942155367937,0.271584233658911,0.516747153165019
"ENSG00000274403",8.32424217752485,0.40984121675519,0.399616396746698,1.025586587767,0.30508649212263,0.552349070386776
"ENSG00000109775",377.212881333518,0.409717779911064,0.186537687419157,2.19643432691655,0.0280608709438091,0.126620140519355
"ENSG00000169738",615.809493053448,0.409582179457032,0.206597395200033,1.98251376335342,0.0474217685110129,0.177986482674677
"ENSG00000066279",22.69172785752,0.409504872886358,0.356920471311107,1.14732806269724,0.251246060056514,0.494809247961664
"ENSG00000234772",63.3475242016608,0.409407990776094,0.290109130959908,1.411220630738,0.158179568787086,0.377332898625048
"ENSG00000144821",149.011102850968,0.409115334438705,0.228064685415995,1.79385657052721,0.0728360648442308,0.234931179741881
"ENSG00000268592",48.9389959969508,0.409112059638491,0.315457004330573,1.29688691017231,0.194670101025521,0.425780217010202
"ENSG00000114988",249.340339017382,0.409084360047315,0.147699360471061,2.76970975867879,0.00561062644358214,0.0416914665738077
"ENSG00000254911",376.632660005593,0.409032876544285,0.219073710288504,1.86710160706011,0.0618874000532971,0.210770203698055
"ENSG00000236618",19.9842237886249,0.40892723687252,0.278535354164358,1.46813404746897,0.142067814771876,0.354060322439519
"ENSG00000148834",717.193861680834,0.408658392104117,0.233642998404578,1.74907185276095,0.0802785999529802,0.250032733623239
"ENSG00000227373",18.1323416489568,0.408644506593668,0.288875813994086,1.41460270052942,0.157185016572626,0.375912840530236
"ENSG00000204175",110.141410032156,0.408619161431232,0.213074314044383,1.91773073757786,0.0551451621296366,0.196583092794808
"ENSG00000276445",19.5795183250856,0.408503930814222,0.325058959649222,1.25670718707476,0.208859684672257,0.443625367110296
"ENSG00000226913",43.1834517017806,0.408370289599638,0.247354844766077,1.6509492263466,0.0987489429329383,0.285184836359867
"ENSG00000104325",663.772253374465,0.408316719123405,0.204964799370693,1.99213094334768,0.0463566926501514,0.17539880713483
"ENSG00000142676",925.82311199173,0.408219245405677,0.165382448071873,2.4683347608222,0.0135743307203339,0.0772448959815825
"ENSG00000241472",131.02273817149,0.408155324134119,0.24478011413253,1.66743661175488,0.0954276189358889,0.278647725950179
"ENSG00000293670",10.7671098527232,0.408151788476825,0.568440580804099,0.718020145394027,0.472744865486698,0.70075087270426
"ENSG00000163597",609.944172896895,0.408057490759996,0.13144004029462,3.10451434620184,0.00190591684601265,0.0191536585727843
"ENSG00000289303",12.2112745627818,0.407961821804426,0.444841829585644,0.917094110022049,0.359093327230411,0.602846135962252
"ENSG00000232442",108.069276745979,0.407777453258266,0.191013340833953,2.13481137745633,0.0327764205646038,0.139770160036501
"ENSG00000297343",10.5893884104383,0.40767972495153,0.461971988959596,0.882477151633506,0.377518830246546,0.620395920821828
"ENSG00000100883",876.770239579622,0.407666624554574,0.143279269768784,2.8452589492705,0.00443753320065167,0.035420346661734
"ENSG00000293573",48.3353521850173,0.407640347537937,0.358002508286644,1.13865221081509,0.254848242523861,0.498784083132801
"ENSG00000163815",146.559196342051,0.407627571402772,0.312127895803081,1.30596328262803,0.191565044278476,0.421901317513507
"ENSG00000100225",1670.89431408822,0.407173254201821,0.167877394743451,2.42542037791366,0.0152906694726275,0.0837878700837671
"ENSG00000261790",14.1501846246387,0.407161109672,0.461890587718994,0.881509865101884,0.37804191689476,0.620878281290774
"ENSG00000136436",1596.58572833644,0.407141454187212,0.132994079314649,3.06135022164379,0.00220341200437731,0.0212139250745442
"ENSG00000234409",9.56474812773708,0.407089193469468,0.483471856510343,0.842012183310529,0.399781133935825,0.641353187364159
"ENSG00000231964",7.39353340784472,0.407045129483201,0.475496627945022,0.856042094856379,0.391974495870118,0.633816221034565
"ENSG00000197497",107.297886874462,0.407024227665328,0.240137392298603,1.69496396945631,0.0900822560365183,0.268807590220121
"ENSG00000179029",251.470047276221,0.407015623245457,0.139668626694743,2.91415211044512,0.00356656078619734,0.0303029480873081
"ENSG00000198736",137.68901641383,0.406809035827092,0.182350041741159,2.23092373296271,0.0256861813673201,0.11906895170609
"ENSG00000227191",18.6737673800101,0.406686999714472,0.498582342452564,0.815686728322444,0.414679331545016,0.653814783903064
"ENSG00000165886",150.715189700559,0.406590538566646,0.173163305840945,2.34801788168741,0.018873615188266,0.0968838169528792
"ENSG00000243896",6.24300774014348,0.405946194571897,0.617022470802813,0.65791152475163,0.510594984700274,0.727351338105554
"ENSG00000156795",219.891120293379,0.405902559914864,0.190722312300836,2.12823845840654,0.033317317687994,0.141174982844598
"ENSG00000162909",2266.74733772949,0.405892842543956,0.16091574362022,2.52239360433191,0.01165592045411,0.0693984019850906
"ENSG00000080815",2203.13505721091,0.40588280763969,0.232327701349363,1.74702717447088,0.0806326244796642,0.250619576550427
"ENSG00000135605",74.3606867045784,0.405720491014432,0.327349022297722,1.23941256389467,0.215192750962794,0.451683676747961
"ENSG00000291182",68.2303425656374,0.405551884166312,0.313492211417046,1.29365856438072,0.19578338376858,0.426734992261781
"ENSG00000222017",6.7571636053647,0.405449888394365,0.534307911420433,0.758831901471374,0.447953119569164,0.681772080997269
"ENSG00000184378",42.5280325606626,0.405442500970847,0.335339874678404,1.20904947960535,0.22664383663906,0.465957204518813
"ENSG00000205111",33.6494861171084,0.405435112944202,0.294398232105336,1.37716558297516,0.16846105997081,0.391016415219563
"ENSG00000137154",3185.61694454312,0.405377700583573,0.20629878668256,1.9650028344924,0.0494139094800885,0.182458590674546
"ENSG00000271200",9.0913090293147,0.40530909648657,0.370171018884019,1.09492390222358,0.273549976447722,0.518976879788979
"ENSG00000266896",23.9301125898879,0.40523841301895,0.29586330646902,1.36968121479905,0.170786435169818,0.394532417179899
"ENSG00000230185",35.5486997422206,0.405222044336591,0.231854037280287,1.74774633683312,0.0805079612917821,0.250500080892291
"ENSG00000113161",3301.15017979579,0.40513871072004,0.246904059093178,1.64087505166185,0.100823354802067,0.288797229129068
"ENSG00000134594",188.291074417633,0.405085018414165,0.25625526676673,1.58078709376504,0.113926726500398,0.310805422144904
"ENSG00000211584",1392.89039200836,0.405047884913757,0.202320720061943,2.00200891332211,0.0452837729011953,0.17278934446131
"ENSG00000147166",11.4995979954685,0.405009326471781,0.350133588836857,1.15672800149572,0.247383505615295,0.490758301153234
"ENSG00000274810",417.496194257918,0.404958054344865,0.157994016517227,2.5631227262376,0.0103735373039405,0.0641395710219153
"ENSG00000100867",11.20767360876,0.404950310315239,0.536846147189951,0.754313526202799,0.450660982191139,0.68392998790395
"ENSG00000222112",17.7339203474223,0.404808364761185,0.302493931131378,1.33823631848459,0.18081941341411,0.40810002083252
"ENSG00000168002",355.334041394806,0.404790016977168,0.235990306295517,1.71528239160075,0.0862934653188763,0.261409618237175
"ENSG00000037280",96.2407260074248,0.404698575655914,0.258288594881091,1.56684647977672,0.117150580108451,0.315886611028247
"ENSG00000121577",22.2331686215591,0.404518536415304,0.302196772627766,1.3385931719184,0.180703150191091,0.408094851236909
"ENSG00000168795",380.600499182899,0.404481230928783,0.125358535375838,3.22659505965115,0.00125272612057322,0.0139929668205336
"ENSG00000150433",196.478334898526,0.404480681345701,0.209748633161675,1.92840675645274,0.0538045520981446,0.193526166824537
"ENSG00000171729",64.2782995369604,0.404475344907116,0.237995076074977,1.69951139989002,0.0892228684720794,0.267249574762475
"ENSG00000122375",45.0514439895274,0.4043963492509,0.487081878741585,0.830243059535884,0.406401374339183,0.646922112229579
"ENSG00000295570",8.00050907056581,0.404375000610266,0.415975602411965,0.972112302417654,0.330994682475755,0.576781284290185
"ENSG00000229991",7.70692899558976,0.404163262401883,0.365379197200628,1.10614743668605,0.268662709500055,0.513730251606357
"ENSG00000234129",34.5833777708691,0.403997627508142,0.286576349527073,1.40973820126764,0.158617000321775,0.377748264245364
"ENSG00000143947",2485.81382829522,0.40396468523229,0.171643439296603,2.3535107830963,0.018597068475761,0.0958405091786901
"ENSG00000300485",5.86083417315182,0.403691201417916,0.499666375879609,0.80792148702674,0.419135781019139,0.657783071532196
"ENSG00000167525",61.6506041880659,0.40361340478322,0.199541771523699,2.02270132063694,0.0431039506660323,0.167204451263326
"ENSG00000109686",826.470672263951,0.403535077646172,0.179711294939365,2.24546307889177,0.0247384198873358,0.116241678640421
"ENSG00000290976",1426.52933636613,0.403361143740631,0.380046448235662,1.06134696328095,0.288532250282364,0.535193086652225
"ENSG00000265778",6.59499223237484,0.403359422389885,0.514113586623251,0.784572578677,0.432704212723099,0.668722797693257
"ENSG00000285680",13.8198615204588,0.40330184943128,0.443478501019253,0.909405638614647,0.363136046528648,0.606299309430377
"ENSG00000173848",778.734242541942,0.403279935050105,0.244701222597212,1.64805034797035,0.0993423399318125,0.286185176476475
"ENSG00000135312",157.442754331563,0.403275506090729,0.179174753214821,2.25073844866538,0.0244021080283417,0.115196540891771
"ENSG00000099139",335.870575565154,0.403156697229557,0.129957154275161,3.10222780329541,0.00192070092447002,0.0192283340252552
"ENSG00000227370",18.6703564782026,0.403133985429874,0.395426905810848,1.01949052911112,0.307970147179755,0.555046400614334
"ENSG00000175548",592.924353701539,0.403019254667417,0.147353592038212,2.73504872933743,0.00623710420279744,0.0445855762162248
"ENSG00000158050",168.672031400917,0.403016882185372,0.546271847154467,0.737758836163146,0.460661011658472,0.692515687221883
"ENSG00000083123",616.594400625325,0.40263468345295,0.163341265642516,2.46499059419647,0.0137016848254094,0.0777023111038019
"ENSG00000253846",412.363992215879,0.40260353320203,0.133197209959846,3.02261236044958,0.00250603029932783,0.0234538963124994
"ENSG00000125954",27.3426398399446,0.402590218087206,0.612908581291226,0.656851984743077,0.511276094396166,0.727861421622677
"ENSG00000166794",855.443024658581,0.402563922817897,0.167347328802379,2.40555929813069,0.0161477311050262,0.0869715799516642
"ENSG00000278917",42.543462710003,0.402529201575388,0.254192090177197,1.58356304987612,0.113293188069417,0.309861759838597
"ENSG00000111875",430.535549614147,0.402502076550184,0.213237639232937,1.88757518606036,0.0590830039206694,0.204820558069944
"ENSG00000157184",200.775572857713,0.402329744075418,0.228611406133473,1.75988482324683,0.0784273370864622,0.246254586258282
"ENSG00000172071",785.191521768426,0.402308338341551,0.186017869223016,2.16274027878056,0.0305611612564087,0.133602545546676
"ENSG00000262966",32.797252192277,0.402308297778466,0.374202550926574,1.07510837855674,0.282326208715416,0.529518036084261
"ENSG00000236953",14.1576402259614,0.402136624223786,0.346257329209424,1.16138082951759,0.245487061528221,0.488601093918515
"ENSG00000138615",13.0574378700222,0.401707832689638,0.415408505650849,0.967018795294656,0.333534637874401,0.578969546320879
"ENSG00000279981",9.07343824783138,0.40170725822463,0.386633434147962,1.03898737860032,0.298810606230403,0.545642356307179
"ENSG00000260625",21.5720054555701,0.401640027784895,0.27822088978849,1.4436012626163,0.148851169567296,0.363733224279527
"ENSG00000181704",1323.76906713799,0.401631247803132,0.165685942666037,2.42405143937091,0.0153484312835845,0.0839811947341393
"ENSG00000140332",1160.58778819463,0.401615535720243,0.175888118976669,2.28335795536887,0.0224092917513561,0.108766071895235
"ENSG00000308900",74.3041281235732,0.401585587881122,0.323573732605748,1.24109452472283,0.214570831977751,0.450812524938631
"ENSG00000291006",139.02476138528,0.401527713279693,0.212942075983557,1.88561941751097,0.0593462588513175,0.205307299146983
"ENSG00000140459",28.325163852528,0.401525611839978,0.328370907586506,1.22278071096843,0.221412532802987,0.459319025804466
"ENSG00000123095",1479.43004595601,0.401359396259419,0.19600300794818,2.04772059603051,0.04058738456125,0.161050002866787
"ENSG00000294336",13.7486163626712,0.40124812157606,0.332542197345523,1.20660813809187,0.227583091174632,0.466882050240983
"ENSG00000286369",23.6300569648018,0.401223751502939,0.29524467046933,1.35895340926948,0.174161352847532,0.399513074772027
"ENSG00000185670",169.783982147678,0.401162783213736,0.166758549341627,2.40565047367917,0.0161437020656966,0.0869715799516642
"ENSG00000172456",277.252635703822,0.40114591400371,0.190127850912956,2.10987455061154,0.0348691628679924,0.145259477431119
"ENSG00000168028",4348.9893565027,0.401076057013415,0.234842746298622,1.7078494581366,0.0876642793212224,0.264105287626758
"ENSG00000287808",18.2923148656401,0.401052454145503,0.250144099027875,1.60328568894528,0.108871594589883,0.302409531222737
"ENSG00000101850",67.2709971225449,0.401016301409664,0.339855284207595,1.17996194275652,0.238015351614578,0.479755139857366
"ENSG00000148444",300.795067979244,0.401014638232335,0.179514448116616,2.2338850295316,0.0254906388327973,0.11851968613777
"ENSG00000293278",18.0628037358256,0.400820163237631,0.3053961208709,1.31245990320574,0.189365006491515,0.418678071763475
"ENSG00000056487",218.907024488224,0.40064145726636,0.252551094359449,1.58637783091978,0.112653626269879,0.308879068190318
"ENSG00000178035",595.199012365282,0.400637969241477,0.169977245243256,2.35700942598594,0.018422779219201,0.0952049908701358
"ENSG00000035403",1529.63212390076,0.400546079550739,0.218330677012597,1.83458451662122,0.0665672745569245,0.221882429877504
"ENSG00000149480",879.017764658411,0.400535330948401,0.127505795375809,3.14131079115164,0.00168193446199139,0.0174596682201718
"ENSG00000291208",112.261831468255,0.400521248605818,0.309732572534377,1.29311956223579,0.195969710279785,0.42692975058579
"ENSG00000258819",16.8452409349059,0.400520392840133,0.359647824682136,1.11364608751386,0.265431046407445,0.509996047249733
"ENSG00000099984",7.78963373770935,0.400383169926745,0.643530495558814,0.622166583697124,0.53383233645327,0.743339994989965
"ENSG00000110756",618.489630231359,0.400300672117484,0.184965372442735,2.16419250171497,0.0304495785274421,0.133393538099193
"ENSG00000095383",237.68339411918,0.399964891682414,0.204885192379509,1.95214152392994,0.0509214044704621,0.186282009722735
"ENSG00000259498",9.11858047858852,0.399932306362634,0.430919506173168,0.928090514895183,0.353360619343688,0.597827823189577
"ENSG00000152078",2088.21303251728,0.399839115629551,0.202182825217272,1.97761167497719,0.0479725311743553,0.179127433370384
"ENSG00000184785",30.7283715023158,0.399713266746017,0.229982161080244,1.73801857008619,0.0822075417063569,0.253825127887534
"ENSG00000272523",22.0265037244554,0.399530881041533,0.247540596493007,1.6140014474467,0.10652711232681,0.298465387360309
"ENSG00000219665",38.750649668951,0.399481685081044,0.258222359044993,1.54704529289595,0.121852324300957,0.323418232657909
"ENSG00000066379",84.0228885048138,0.399413997159258,0.226949242077091,1.75992655231509,0.0784202606348389,0.246254586258282
"ENSG00000105894",1649.76099708023,0.399194363896004,0.238859768011355,1.67124990206399,0.0946723272837952,0.277350488016629
"ENSG00000228100",20.4668929775484,0.399078033533164,0.34513662355218,1.15629002053104,0.24756254889337,0.490789468613551
"ENSG00000116670",232.968669869937,0.399058062668761,0.161174530596988,2.47593748956895,0.0132886842425955,0.0760862282153777
"ENSG00000287574",19.5658833755617,0.399041602342095,0.32456954790339,1.22944868032066,0.218903627998494,0.456104459644033
"ENSG00000236806",9.1448429702882,0.399040874036778,0.450074629126826,0.88661046016067,0.375288660275812,0.618150168205836
"ENSG00000274286",12.6255114801409,0.399019905234075,0.443067960805741,0.900583974766392,0.367809558221486,0.610967611353934
"ENSG00000291012",24.6292326992657,0.399001987017769,0.643716223869021,0.619841433573927,0.535362187117657,0.744374825750304
"ENSG00000249363",14.0247273663195,0.398960338168713,0.41232414428116,0.967589076948804,0.333249634630323,0.578828989777313
"ENSG00000269019",7.14609306368388,0.398958709995679,0.588579229670797,0.67783348423427,0.4978772778751,0.718442395093027
"ENSG00000154783",338.722315828039,0.398953427977741,0.27152503630675,1.46930623195656,0.141749747260689,0.35378583002002
"ENSG00000163645",8.68366625204599,0.398881669556067,0.480670772274438,0.829843819437237,0.406627092145957,0.647045082001134
"ENSG00000279317",19.8936904488903,0.398830686084345,0.308059838393081,1.29465329906277,0.195439857034272,0.426457839444359
"ENSG00000180425",194.398306134731,0.398811236332572,0.183328424632526,2.17539226190358,0.0296007338838599,0.131257614630381
"ENSG00000197429",344.1725164206,0.398692784174408,0.173789714607938,2.29411035672531,0.0217841606210557,0.106703523718456
"ENSG00000215097",24.2541637991558,0.39862490938734,0.344171150296923,1.1582170935694,0.246775454350025,0.490009215263027
"ENSG00000168412",48.5716530587868,0.398415341376425,0.294900279714336,1.35101717015108,0.176689932578499,0.402848116400311
"ENSG00000156049",225.378781917222,0.398407318096208,0.242076108836839,1.64579363081524,0.0998062540482202,0.286921035301991
"ENSG00000118217",1780.25039711632,0.39837146536107,0.172034134288308,2.31565361728417,0.0205771888138316,0.102752947138077
"ENSG00000237862",64.0971104848476,0.398302000833619,0.325906188048858,1.22213696897927,0.221655834896901,0.459548214368493
"ENSG00000140939",275.890277478858,0.398255724757558,0.128893025197357,3.08981594735449,0.00200280563972138,0.0198301267221031
"ENSG00000105750",134.377349286041,0.398195969487795,0.184671641898527,2.15623777096537,0.0310651036062682,0.134937108671147
"ENSG00000132554",144.987172992749,0.398190280702104,0.24947323040431,1.59612428177875,0.110461048416745,0.305640895179234
"ENSG00000058866",1764.76262440424,0.398184980254843,0.129932603187532,3.06455016282666,0.00217997612882395,0.0210269995546357
"ENSG00000116497",770.305119965818,0.39814450371191,0.166026897836154,2.39807229371247,0.0164816119837596,0.0881998622154707
"ENSG00000188064",191.918595532922,0.398054044005805,0.288566781543888,1.37941741553251,0.167766092706589,0.390322914220905
"ENSG00000307219",6.01452544518456,0.398049093775227,0.494183030205453,0.805468964828155,0.420549108627512,0.658814919811934
"ENSG00000135097",254.399225438249,0.398047822929796,0.215301272670077,1.84879456583499,0.0644874823399307,0.217186547847136
"ENSG00000223561",41.9088030181116,0.398034261744365,0.234983251545224,1.69388353904772,0.0902874155058833,0.26917405404895
"ENSG00000134146",247.214876437519,0.397983979643874,0.197444594309376,2.01567422514628,0.0438340525471803,0.169175962337602
"ENSG00000130413",161.744180842147,0.397924956937547,0.205098990755522,1.94016048285617,0.0523601893810186,0.18992462090779
"ENSG00000260139",14.0334011147735,0.397824477348145,0.505311780259713,0.787285182909602,0.431114941482047,0.667489170751025
"ENSG00000187994",106.246826272921,0.397821609571917,0.198839066929841,2.00072156701623,0.0454224038966173,0.173090999634603
"ENSG00000108551",1412.84085646277,0.397651300352634,0.211037818430191,1.88426559424548,0.059529058846806,0.205601501475057
"ENSG00000164406",14.6726001415558,0.397547945891408,0.321920289825476,1.23492665251678,0.21685780312758,0.453620545797135
"ENSG00000215068",66.2215698914008,0.39749124410206,0.210803716556919,1.88559884329522,0.0593490333952368,0.205307299146983
"ENSG00000183111",612.957112174119,0.397271361053472,0.279510958144763,1.42130871608876,0.155227030729375,0.373072759792502
"ENSG00000124767",1768.4920333631,0.397255268897171,0.238869406107287,1.66306466521186,0.0962994919933935,0.280291119338296
"ENSG00000244710",7.15078219218697,0.397132941899878,0.368206612415805,1.07856004892006,0.280783899102175,0.527875345288861
"ENSG00000139324",1231.34702019293,0.396838532674075,0.18345517303845,2.16313623705177,0.0305307027123584,0.133547565276926
"ENSG00000308880",7.21301994516036,0.396816327766841,0.434770391806295,0.912703199769952,0.361398660598873,0.604813668863995
"ENSG00000183647",104.931901024482,0.396786453191264,0.233728228117771,1.69764027386256,0.0895756767078562,0.26803002291266
"ENSG00000285886",37.0112498082519,0.396638376959894,0.24309528343414,1.63161691727085,0.102760212149265,0.291952343744359
"ENSG00000162976",90.5296630784656,0.396451355601618,0.156658087175019,2.53067915452523,0.0113841930579358,0.0682607806172814
"ENSG00000293274",14.145089307798,0.396051418042396,0.389381953310243,1.0171283354954,0.309092382245866,0.556145097594931
"ENSG00000198960",198.599262977228,0.395999997846519,0.171732176861286,2.30591613688319,0.0211153187757194,0.104621664679759
"ENSG00000182141",1911.53532418792,0.395915287828706,0.213369274243943,1.85554030322126,0.0635191094412515,0.214788722718128
"ENSG00000271966",28.995583080592,0.395844764304315,0.223486142496976,1.77122733374697,0.0765229056192913,0.242398238526814
"ENSG00000198551",282.148754245209,0.395836433591017,0.21802362075804,1.81556673636895,0.069436860061181,0.227474875186648
"ENSG00000280321",32.4241813847559,0.395828921526254,0.202262173714703,1.95700913451361,0.0503463944148405,0.184954743966516
"ENSG00000267452",42.6940179470548,0.395822937635502,0.346539322715638,1.14221651538318,0.253364032736392,0.497090042918962
"ENSG00000246214",54.5683269104477,0.39567389673747,0.234383213641013,1.68814946510416,0.0913825410980661,0.271048328853599
"ENSG00000049245",787.71499356185,0.395618360035917,0.205911291032892,1.92130483982406,0.0546932873481661,0.195655293027781
"ENSG00000246465",7.78197561461211,0.395592304366122,0.422794839251635,0.935660201213281,0.349448167995778,0.594052798395631
"ENSG00000286965",33.9995974554113,0.395532568844791,0.339633785298402,1.16458546224215,0.244186831246339,0.48713924896215
"ENSG00000131127",1168.80376274363,0.395459957977737,0.146227126153752,2.70442269077987,0.00684231893099593,0.0476621967679095
"ENSG00000272913",29.8257627284821,0.39541171912028,0.219787033569726,1.79906754596985,0.0720079966209269,0.233107197383953
"ENSG00000082146",497.679667422157,0.39538630362381,0.130944440203009,3.01949668890733,0.00253195060606123,0.0236372639763996
"ENSG00000165389",299.87765530153,0.395270586773992,0.161512005199489,2.44731397078365,0.0143925401871012,0.0805372423181059
"ENSG00000231119",8.63850022785071,0.395257393576536,0.409470809406894,0.965288329463715,0.334400415596512,0.579856529670637
"ENSG00000269755",13.7609240329768,0.395194336885118,0.327614222624535,1.20627954952381,0.227709720192236,0.467046942764671
"ENSG00000239419",8.15162939056871,0.395114337641955,0.387835670436659,1.0187674001133,0.308313405866408,0.555354911483137
"ENSG00000247877",52.3505451423478,0.395043870792648,0.214192136333016,1.84434348317276,0.0651330982083538,0.218578719847311
"ENSG00000263307",25.6889999110524,0.394828528106775,0.261240136308926,1.51136243337385,0.130696135102691,0.337905204350431
"ENSG00000218596",26.1323592219777,0.394721622568018,0.258108454477313,1.52928590955052,0.126193581158028,0.330148669704979
"ENSG00000128917",154.539905805483,0.394704781460882,0.295231998479672,1.33693090008351,0.18124519334971,0.408659590085415
"ENSG00000225648",26.6394188304025,0.394592139547903,1.42531143768558,0.276846259080501,0.781898159216732,0.896905376616877
"ENSG00000286376",32.8856607705234,0.394475090282071,0.321616824831874,1.22653748132824,0.219996479508653,0.457434765611263
"ENSG00000079462",245.941780931148,0.394361531570082,0.171710485364916,2.29666540591271,0.0216378643528988,0.106334996234533
"ENSG00000146757",345.629903572014,0.394257086160499,0.201738113342091,1.95430144373339,0.0506655782253333,0.185579801794963
"ENSG00000276030",16.3142320040526,0.393867073067966,0.306694335861862,1.28423328054343,0.199060343718801,0.430529232465516
"ENSG00000155542",39.0959955959328,0.393785741111801,0.335149085797752,1.17495693050893,0.240011947250275,0.481922169135179
"ENSG00000235310",73.2160476015131,0.393725419922814,0.248316156969191,1.58558115882755,0.112834353047504,0.309147684182646
"ENSG00000289506",11.5170835922844,0.39337970201324,0.395163679834094,0.995485471180946,0.319500207062754,0.566337507760571
"ENSG00000075142",2509.1890948725,0.393378260220125,0.176582327489943,2.22773289837019,0.0258983318297303,0.119649377917954
"ENSG00000269967",20.1600400457556,0.393270327981757,0.337522271522626,1.16516852712457,0.243950782598947,0.486914664085175
"ENSG00000259439",71.5281765572571,0.393150166819588,0.709439586060517,0.55417004427781,0.579462477173934,0.77535190814683
"ENSG00000094796",10.8194410781598,0.393133631018873,0.499768793585539,0.78663101030854,0.431497900641531,0.667923909540957
"ENSG00000198168",1074.76629260171,0.393115241258611,0.188072592131863,2.0902314197009,0.0365970164036514,0.149972634687209
"ENSG00000109618",325.039477081724,0.393034513670757,0.195252934577692,2.01295060953036,0.0441198255737084,0.169810026336017
"ENSG00000100129",2325.38915421141,0.392992613629812,0.225399929134176,1.74353477012795,0.0812402462210483,0.251760037738112
"ENSG00000158201",215.44607625638,0.39284399739735,0.161665738772048,2.42997681748307,0.0150997886169087,0.0831357957457377
"ENSG00000232618",27.5445218102208,0.392708818279133,0.337425520776474,1.16383851872094,0.2444894589808,0.487466846805057
"ENSG00000136492",99.1235931003221,0.392639044799509,0.292605330410799,1.3418724951055,0.179637341297011,0.406871965142966
"ENSG00000270605",39.5290908780123,0.39263766950142,0.450429089245594,0.871696963797418,0.383373717067785,0.626043797389964
"ENSG00000171766",3006.24423116585,0.392616371492354,0.184525079873183,2.12771278442032,0.0333609042890477,0.141286838707348
"ENSG00000213137",20.0105007704244,0.392608902159295,0.317723913699412,1.23569201193565,0.216573067923718,0.453423900793168
"ENSG00000175287",229.086255541376,0.392480440083075,0.328612788319871,1.19435534475011,0.232338996822557,0.472581353193604
"ENSG00000145331",89.3630360265065,0.391973356341285,0.311233557593787,1.25941868020825,0.207879145704805,0.44211726563928
"ENSG00000170142",732.447037692822,0.391957970653084,0.245690893451099,1.59532966463446,0.110638535319816,0.305805509846167
"ENSG00000188486",454.239141884926,0.391861891252604,0.207051895295342,1.89257814179216,0.0584139928584475,0.203184123852391
"ENSG00000126524",1846.70856841781,0.391850107372997,0.201147930078353,1.94806930014323,0.0514066716084045,0.187351739813565
"ENSG00000138449",192.047293892675,0.391651694493492,0.251696477120305,1.55604758149353,0.1196967782926,0.319741654466565
"ENSG00000165879",117.31290039464,0.391628507542715,0.187987150137432,2.08327275165567,0.0372263689861638,0.151630911430053
"ENSG00000112144",719.334880639832,0.391508394568584,0.230661023416804,1.69733225305746,0.089633862789388,0.26811208854721
"ENSG00000182557",10.8954813280084,0.391487039405952,0.551852127067269,0.709405690771636,0.47807275730166,0.70465075214678
"ENSG00000150316",528.88797722098,0.391440997989374,0.147660330963439,2.65095571325988,0.00802643651962955,0.0532563533498587
"ENSG00000184154",148.871700357832,0.391266505099469,0.201603091224459,1.94077631807662,0.0522854147019218,0.189706023177543
"ENSG00000296013",31.9907222401819,0.391136820836103,0.561248663094345,0.696904681571337,0.485862447769067,0.70992496349538
"ENSG00000244198",119.362220699765,0.391067767877261,0.361571230545831,1.08157877297622,0.279439740841684,0.526075022684221
"ENSG00000073921",3907.55693242185,0.391017570761673,0.205997917028107,1.89816274068597,0.0576746473462532,0.201700630828779
"ENSG00000248449",74.8500570487133,0.390690290236797,0.246677954315559,1.58380707883207,0.113237627912077,0.309857372047526
"ENSG00000108239",1112.53808440027,0.390599043641823,0.232774503757245,1.67801471955524,0.0933442255132031,0.274871413619904
